25.937,78.6866,20/09/2015,08:52:03
78.6866,20/09/2015,08:52:03
26.125,79.025,20/09/2015,08:57:03
79.025,20/09/2015,08:57:03
26.25,79.25,20/09/2015,09:02:03
79.25,20/09/2015,09:02:03
26.437,79.5866,20/09/2015,09:07:03
79.5866,20/09/2015,09:07:03
26.5,79.7,20/09/2015,09:12:03
79.7,20/09/2015,09:12:03
26.562,79.8116,20/09/2015,09:17:03
79.8116,20/09/2015,09:17:03
26.687,80.0366,20/09/2015,09:22:03
80.0366,20/09/2015,09:22:03
26.75,80.15,20/09/2015,09:27:03
80.15,20/09/2015,09:27:03
26.75,80.15,20/09/2015,09:32:03
80.15,20/09/2015,09:32:03
26.75,80.15,20/09/2015,09:37:03
80.15,20/09/2015,09:37:03
26.875,80.375,20/09/2015,09:42:03
80.375,20/09/2015,09:42:03
26.937,80.48660000000001,20/09/2015,09:47:03
80.48660000000001,20/09/2015,09:47:03
27.0,80.6,20/09/2015,09:52:03
80.6,20/09/2015,09:52:03
27.062,80.7116,20/09/2015,09:57:03
80.7116,20/09/2015,09:57:03
27.062,80.7116,20/09/2015,10:02:03
80.7116,20/09/2015,10:02:03
27.062,80.7116,20/09/2015,10:07:03
80.7116,20/09/2015,10:07:03
27.125,80.825,20/09/2015,10:12:03
80.825,20/09/2015,10:12:03
27.125,80.825,20/09/2015,10:17:03
80.825,20/09/2015,10:17:03
27.125,80.825,20/09/2015,10:22:03
80.825,20/09/2015,10:22:03
27.187,80.9366,20/09/2015,10:27:03
80.9366,20/09/2015,10:27:03
27.187,80.9366,20/09/2015,10:32:03
80.9366,20/09/2015,10:32:03
27.187,80.9366,20/09/2015,10:37:03
80.9366,20/09/2015,10:37:03
27.187,80.9366,20/09/2015,10:42:03
80.9366,20/09/2015,10:42:03
27.25,81.05,20/09/2015,10:47:03
81.05,20/09/2015,10:47:03
26.562,79.8116,20/09/2015,10:52:03
79.8116,20/09/2015,10:52:03
25.25,77.45,20/09/2015,10:57:03
77.45,20/09/2015,10:57:03
25.187,77.3366,20/09/2015,11:02:03
77.3366,20/09/2015,11:02:03
25.312,77.5616,20/09/2015,11:07:03
77.5616,20/09/2015,11:07:03
25.625,78.125,20/09/2015,11:12:03
78.125,20/09/2015,11:12:03
25.812,78.4616,20/09/2015,11:17:03
78.4616,20/09/2015,11:17:03
26.062,78.9116,20/09/2015,11:22:03
78.9116,20/09/2015,11:22:03
26.25,79.25,20/09/2015,11:27:03
79.25,20/09/2015,11:27:03
26.437,79.5866,20/09/2015,11:32:03
79.5866,20/09/2015,11:32:03
26.562,79.8116,20/09/2015,11:37:03
79.8116,20/09/2015,11:37:03
26.687,80.0366,20/09/2015,11:42:03
80.0366,20/09/2015,11:42:03
