23.062,73.5116,20/10/2015,08:53:22
73.5116,20/10/2015,08:53:22
22.75,72.95,20/10/2015,08:58:22
72.95,20/10/2015,08:58:22
21.812,71.2616,20/10/2015,09:03:22
71.2616,20/10/2015,09:03:22
20.625,69.125,20/10/2015,09:08:22
69.125,20/10/2015,09:08:22
19.625,67.325,20/10/2015,09:13:22
67.325,20/10/2015,09:13:22
18.875,65.975,20/10/2015,09:18:22
65.975,20/10/2015,09:18:22
18.375,65.075,20/10/2015,09:23:22
65.075,20/10/2015,09:23:22
17.937,64.2866,20/10/2015,09:28:22
64.2866,20/10/2015,09:28:22
17.687,63.836600000000004,20/10/2015,09:33:22
63.836600000000004,20/10/2015,09:33:22
17.5,63.5,20/10/2015,09:38:22
63.5,20/10/2015,09:38:22
17.312,63.16160000000001,20/10/2015,09:43:22
63.16160000000001,20/10/2015,09:43:22
17.125,62.825,20/10/2015,09:48:22
62.825,20/10/2015,09:48:22
17.0,62.6,20/10/2015,09:53:22
62.6,20/10/2015,09:53:22
16.937,62.4866,20/10/2015,09:58:22
62.4866,20/10/2015,09:58:22
16.812,62.2616,20/10/2015,10:03:22
62.2616,20/10/2015,10:03:22
16.75,62.15,20/10/2015,10:08:22
62.15,20/10/2015,10:08:22
16.625,61.925,20/10/2015,10:13:22
61.925,20/10/2015,10:13:22
16.562,61.811600000000006,20/10/2015,10:18:22
61.811600000000006,20/10/2015,10:18:22
16.5,61.7,20/10/2015,10:23:22
61.7,20/10/2015,10:23:22
16.375,61.475,20/10/2015,10:28:22
61.475,20/10/2015,10:28:22
16.312,61.3616,20/10/2015,10:33:22
61.3616,20/10/2015,10:33:22
16.25,61.25,20/10/2015,10:38:22
61.25,20/10/2015,10:38:22
16.187,61.1366,20/10/2015,10:43:22
61.1366,20/10/2015,10:43:22
16.125,61.025,20/10/2015,10:48:22
61.025,20/10/2015,10:48:22
16.062,60.91160000000001,20/10/2015,10:53:22
60.91160000000001,20/10/2015,10:53:22
16.0,60.8,20/10/2015,10:58:22
60.8,20/10/2015,10:58:22
15.937,60.6866,20/10/2015,11:03:22
60.6866,20/10/2015,11:03:22
15.812,60.4616,20/10/2015,11:08:22
60.4616,20/10/2015,11:08:22
15.75,60.35,20/10/2015,11:13:22
60.35,20/10/2015,11:13:22
15.687,60.236599999999996,20/10/2015,11:18:22
60.236599999999996,20/10/2015,11:18:22
15.625,60.125,20/10/2015,11:23:22
60.125,20/10/2015,11:23:22
15.562,60.0116,20/10/2015,11:28:22
60.0116,20/10/2015,11:28:22
15.437,59.7866,20/10/2015,11:33:22
59.7866,20/10/2015,11:33:22
15.437,59.7866,20/10/2015,11:38:22
59.7866,20/10/2015,11:38:22
15.375,59.675,20/10/2015,11:43:22
59.675,20/10/2015,11:43:22
15.312,59.5616,20/10/2015,11:48:22
59.5616,20/10/2015,11:48:22
15.25,59.45,20/10/2015,11:53:22
59.45,20/10/2015,11:53:22
15.187,59.3366,20/10/2015,11:58:22
59.3366,20/10/2015,11:58:22
15.125,59.225,20/10/2015,12:03:22
59.225,20/10/2015,12:03:22
15.125,59.225,20/10/2015,12:08:22
